Tick 1119701(1119234), Delay 43 ms, IGT 15:32:38.957, RTA 98:11:34.040-98:11:34.083
Tick 1120557(1120090), Delay 16253 ms, IGT 15:33:21.757, RTA 98:12:16.835-98:12:33.088
Tick 1120735(1120268), Delay 63 ms, IGT 15:33:30.657, RTA 98:12:41.940-98:12:42.003
Tick 1120736(1120269), Delay 37 ms, IGT 15:33:30.707, RTA 98:12:42.003-98:12:42.040
Tick 1120740(1120273), Delay 45 ms, IGT 15:33:30.907, RTA 98:12:42.192-98:12:42.237
Tick 1120743(1120276), Delay 72 ms, IGT 15:33:31.057, RTA 98:12:42.338-98:12:42.410
Tick 1120744(1120277), Delay 38 ms, IGT 15:33:31.107, RTA 98:12:42.410-98:12:42.448
Tick 1120745(1120278), Delay 43 ms, IGT 15:33:31.157, RTA 98:12:42.448-98:12:42.491
Tick 1120938(1120471), Delay 45 ms, IGT 15:33:40.807, RTA 98:12:52.093-98:12:52.138
Tick 1120974(1120507), Delay 57 ms, IGT 15:33:42.607, RTA 98:12:53.890-98:12:53.947
Tick 1120975(1120508), Delay 41 ms, IGT 15:33:42.657, RTA 98:12:53.947-98:12:53.988
Tick 1121010(1120543), Delay 45 ms, IGT 15:33:44.407, RTA 98:12:55.692-98:12:55.737
Tick 1121063(1120595), Delay 272 ms, IGT 15:33:47.007, RTA 98:12:58.340-98:12:58.612
Tick 1121064(1120595), Delay 1784 ms, IGT 15:33:47.007, RTA 98:12:58.612-98:13:00.396
Tick 1121065(1120595), Delay 44 ms, IGT 15:33:47.007, RTA 98:13:00.396-98:13:00.440, due world load
Tick 1121066(1120596), Delay 35 ms, IGT 15:33:47.049, RTA 98:13:00.440-98:13:00.475
Tick 1121088(1120618), Delay 67 ms, IGT 15:33:48.149, RTA 98:13:01.527-98:13:01.594
Tick 1121089(1120619), Delay 30 ms, IGT 15:33:48.199, RTA 98:13:01.594-98:13:01.624
Tick 1121249(1120779), Delay 45 ms, IGT 15:33:56.199, RTA 98:13:09.577-98:13:09.622
Tick 1121399(1120929), Delay 45 ms, IGT 15:34:03.699, RTA 98:13:17.079-98:13:17.124
Tick 1121409(1120939), Delay 516 ms, IGT 15:34:04.199, RTA 98:13:17.573-98:13:18.089
Tick 1121542(1121072), Delay 65 ms, IGT 15:34:10.849, RTA 98:13:24.691-98:13:24.756
Tick 1121543(1121073), Delay 39 ms, IGT 15:34:10.899, RTA 98:13:24.756-98:13:24.795
Tick 1121544(1121074), Delay 71 ms, IGT 15:34:10.949, RTA 98:13:24.795-98:13:24.866
Tick 1121545(1121075), Delay 29 ms, IGT 15:34:10.999, RTA 98:13:24.866-98:13:24.895
Tick 1121563(1121093), Delay 45 ms, IGT 15:34:11.899, RTA 98:13:25.743-98:13:25.788
Tick 1121567(1121097), Delay 12312 ms, IGT 15:34:12.099, RTA 98:13:25.939-98:13:38.251
Tick 1121579(1121109), Delay 56 ms, IGT 15:34:12.699, RTA 98:13:38.804-98:13:38.860
Tick 1121580(1121110), Delay 44 ms, IGT 15:34:12.749, RTA 98:13:38.860-98:13:38.904
Tick 1121613(1121143), Delay 62 ms, IGT 15:34:14.399, RTA 98:13:40.501-98:13:40.563
Tick 1121614(1121144), Delay 40 ms, IGT 15:34:14.449, RTA 98:13:40.563-98:13:40.603
Tick 1121649(1121179), Delay 56 ms, IGT 15:34:16.199, RTA 98:13:42.303-98:13:42.359
Tick 1121650(1121180), Delay 43 ms, IGT 15:34:16.249, RTA 98:13:42.359-98:13:42.402
Tick 1121685(1121215), Delay 56 ms, IGT 15:34:17.999, RTA 98:13:44.101-98:13:44.157
Tick 1121686(1121216), Delay 45 ms, IGT 15:34:18.049, RTA 98:13:44.157-98:13:44.202
Tick 1121709(1121239), Delay 63 ms, IGT 15:34:19.199, RTA 98:13:45.302-98:13:45.365
Tick 1121710(1121240), Delay 55 ms, IGT 15:34:19.249, RTA 98:13:45.365-98:13:45.420
Tick 1121711(1121241), Delay 33 ms, IGT 15:34:19.299, RTA 98:13:45.420-98:13:45.453
Tick 1121776(1121305), Delay 559 ms, IGT 15:34:22.499, RTA 98:13:48.651-98:13:49.210
Tick 1121777(1121305), Delay 1519 ms, IGT 15:34:22.499, RTA 98:13:49.210-98:13:50.729
Tick 1121778(1121305), Delay 55 ms, IGT 15:34:22.499, RTA 98:13:50.729-98:13:50.784, due world load
Tick 1121779(1121305), Delay 0 ms, IGT 15:34:22.499, RTA 98:13:50.784-98:13:50.784, due world load
Tick 1121959(1121485), Delay 59 ms, IGT 15:34:31.493, RTA 98:13:59.736-98:13:59.795
Tick 1121960(1121486), Delay 41 ms, IGT 15:34:31.543, RTA 98:13:59.795-98:13:59.836
Tick 1121981(1121507), Delay 70 ms, IGT 15:34:32.593, RTA 98:14:00.835-98:14:00.905
Tick 1121982(1121508), Delay 29 ms, IGT 15:34:32.643, RTA 98:14:00.905-98:14:00.934
Tick 1122030(1121556), Delay 69 ms, IGT 15:34:35.043, RTA 98:14:03.287-98:14:03.356
Tick 1122031(1121557), Delay 31 ms, IGT 15:34:35.093, RTA 98:14:03.356-98:14:03.387
Tick 1122121(1121647), Delay 45 ms, IGT 15:34:39.593, RTA 98:14:07.837-98:14:07.882
Tick 1122145(1121671), Delay 45 ms, IGT 15:34:40.793, RTA 98:14:09.037-98:14:09.082
Tick 1122154(1121680), Delay 56 ms, IGT 15:34:41.243, RTA 98:14:09.487-98:14:09.543
Tick 1122155(1121681), Delay 44 ms, IGT 15:34:41.293, RTA 98:14:09.543-98:14:09.587
Tick 1122175(1121701), Delay 84 ms, IGT 15:34:42.293, RTA 98:14:10.534-98:14:10.618
Tick 1122176(1121702), Delay 36 ms, IGT 15:34:42.343, RTA 98:14:10.618-98:14:10.654
Tick 1122178(1121704), Delay 43 ms, IGT 15:34:42.443, RTA 98:14:10.708-98:14:10.751
Tick 1122179(1121705), Delay 33 ms, IGT 15:34:42.493, RTA 98:14:10.751-98:14:10.784
Tick 1122193(1121719), Delay 45 ms, IGT 15:34:43.193, RTA 98:14:11.437-98:14:11.482
Tick 1122218(1121744), Delay 105 ms, IGT 15:34:44.443, RTA 98:14:12.687-98:14:12.792
Tick 1122219(1121745), Delay 1 ms, IGT 15:34:44.493, RTA 98:14:12.792-98:14:12.793
Tick 1122220(1121746), Delay 42 ms, IGT 15:34:44.543, RTA 98:14:12.793-98:14:12.835
Tick 1122298(1121824), Delay 75 ms, IGT 15:34:48.443, RTA 98:14:16.686-98:14:16.761
Tick 1122299(1121825), Delay 27 ms, IGT 15:34:48.493, RTA 98:14:16.761-98:14:16.788
Tick 1122528(1122054), Delay 45 ms, IGT 15:34:59.943, RTA 98:14:28.187-98:14:28.232
Tick 1122564(1122090), Delay 81 ms, IGT 15:35:01.743, RTA 98:14:29.984-98:14:30.065
Tick 1122565(1122091), Delay 21 ms, IGT 15:35:01.793, RTA 98:14:30.065-98:14:30.086
Tick 1122605(1122131), Delay 45 ms, IGT 15:35:03.793, RTA 98:14:32.037-98:14:32.082
Tick 1122872(1122398), Delay 3342 ms, IGT 15:35:17.143, RTA 98:14:45.386-98:14:48.728
Tick 1122962(1122488), Delay 224777 ms, IGT 15:35:21.643, RTA 98:14:53.177-98:18:37.954
Tick 1122976(1122502), Delay 68 ms, IGT 15:35:22.343, RTA 98:18:38.604-98:18:38.672
Tick 1122977(1122503), Delay 33 ms, IGT 15:35:22.393, RTA 98:18:38.672-98:18:38.705
Tick 1122998(1122524), Delay 73 ms, IGT 15:35:23.443, RTA 98:18:39.707-98:18:39.780
Tick 1122999(1122525), Delay 39 ms, IGT 15:35:23.493, RTA 98:18:39.780-98:18:39.819
Tick 1123001(1122527), Delay 36 ms, IGT 15:35:23.593, RTA 98:18:39.873-98:18:39.909
Tick 1123024(1122550), Delay 60 ms, IGT 15:35:24.743, RTA 98:18:41.005-98:18:41.065
Tick 1123025(1122551), Delay 41 ms, IGT 15:35:24.793, RTA 98:18:41.065-98:18:41.106
Tick 1123119(1122645), Delay 12713 ms, IGT 15:35:29.493, RTA 98:18:45.754-98:18:58.467
Tick 1123146(1122672), Delay 45 ms, IGT 15:35:30.843, RTA 98:18:59.768-98:18:59.813
Tick 1123178(1122704), Delay 56 ms, IGT 15:35:32.443, RTA 98:19:01.364-98:19:01.420
Tick 1123251(1122777), Delay 63 ms, IGT 15:35:36.093, RTA 98:19:05.015-98:19:05.078
Tick 1123252(1122778), Delay 43 ms, IGT 15:35:36.143, RTA 98:19:05.078-98:19:05.121
Tick 1123253(1122779), Delay 44 ms, IGT 15:35:36.193, RTA 98:19:05.121-98:19:05.165
Tick 1123323(1122849), Delay 64 ms, IGT 15:35:39.693, RTA 98:19:08.615-98:19:08.679
Tick 1123324(1122850), Delay 37 ms, IGT 15:35:39.743, RTA 98:19:08.679-98:19:08.716
Tick 1123452(1122978), Delay 45 ms, IGT 15:35:46.143, RTA 98:19:15.068-98:19:15.113
Tick 1123470(1122996), Delay 57 ms, IGT 15:35:47.043, RTA 98:19:15.968-98:19:16.025
Tick 1123471(1122997), Delay 40 ms, IGT 15:35:47.093, RTA 98:19:16.025-98:19:16.065
Tick 1123519(1123045), Delay 59 ms, IGT 15:35:49.493, RTA 98:19:18.416-98:19:18.475
Tick 1123520(1123046), Delay 42 ms, IGT 15:35:49.543, RTA 98:19:18.475-98:19:18.517
Tick 1123536(1123062), Delay 29811 ms, IGT 15:35:50.343, RTA 98:19:19.265-98:19:49.076
Tick 1124147(1123673), Delay 62 ms, IGT 15:36:20.893, RTA 98:20:19.576-98:20:19.638
Tick 1124148(1123674), Delay 38 ms, IGT 15:36:20.943, RTA 98:20:19.638-98:20:19.676
Tick 1124399(1123925), Delay 62 ms, IGT 15:36:33.493, RTA 98:20:32.175-98:20:32.237
Tick 1124400(1123926), Delay 40 ms, IGT 15:36:33.543, RTA 98:20:32.237-98:20:32.277
Tick 1124421(1123947), Delay 55 ms, IGT 15:36:34.593, RTA 98:20:33.276-98:20:33.331
Tick 1124422(1123948), Delay 44 ms, IGT 15:36:34.643, RTA 98:20:33.331-98:20:33.375
Tick 1124445(1123971), Delay 45 ms, IGT 15:36:35.793, RTA 98:20:34.479-98:20:34.524
Tick 1124507(1124033), Delay 64 ms, IGT 15:36:38.893, RTA 98:20:37.577-98:20:37.641
Tick 1124508(1124034), Delay 36 ms, IGT 15:36:38.943, RTA 98:20:37.641-98:20:37.677
Tick 1124527(1124053), Delay 45 ms, IGT 15:36:39.893, RTA 98:20:38.580-98:20:38.625
Tick 1125056(1124582), Delay 55 ms, IGT 15:37:06.343, RTA 98:21:05.025-98:21:05.080
Tick 1125189(1124715), Delay 55 ms, IGT 15:37:12.993, RTA 98:21:11.675-98:21:11.730
Tick 1125198(1124724), Delay 62 ms, IGT 15:37:13.443, RTA 98:21:12.129-98:21:12.191
Tick 1125199(1124725), Delay 34 ms, IGT 15:37:13.493, RTA 98:21:12.191-98:21:12.225
Tick 1125369(1124895), Delay 63 ms, IGT 15:37:21.993, RTA 98:21:20.677-98:21:20.740
Tick 1125370(1124896), Delay 38 ms, IGT 15:37:22.043, RTA 98:21:20.740-98:21:20.778
Tick 1125454(1124980), Delay 23828 ms, IGT 15:37:26.243, RTA 98:21:24.929-98:21:48.757
Tick 1125588(1125114), Delay 41831 ms, IGT 15:37:32.943, RTA 98:21:55.406-98:22:37.237
Tick 1125815(1125341), Delay 76 ms, IGT 15:37:44.293, RTA 98:22:48.540-98:22:48.616
Tick 1125816(1125342), Delay 21 ms, IGT 15:37:44.343, RTA 98:22:48.616-98:22:48.637
Tick 1125818(1125344), Delay 55 ms, IGT 15:37:44.443, RTA 98:22:48.687-98:22:48.742
Tick 1125914(1125440), Delay 57 ms, IGT 15:37:49.243, RTA 98:22:53.488-98:22:53.545
Tick 1125915(1125441), Delay 45 ms, IGT 15:37:49.293, RTA 98:22:53.545-98:22:53.590
Tick 1125964(1125490), Delay 55 ms, IGT 15:37:51.743, RTA 98:22:55.988-98:22:56.043
Tick 1126645(1126171), Delay 40463 ms, IGT 15:38:25.793, RTA 98:23:30.037-98:24:10.500
Tick 1126658(1126184), Delay 56 ms, IGT 15:38:26.443, RTA 98:24:11.100-98:24:11.156
Tick 1126659(1126185), Delay 45 ms, IGT 15:38:26.493, RTA 98:24:11.156-98:24:11.201
Tick 1126704(1126230), Delay 60 ms, IGT 15:38:28.743, RTA 98:24:13.400-98:24:13.460
Tick 1126705(1126231), Delay 38 ms, IGT 15:38:28.793, RTA 98:24:13.460-98:24:13.498
Tick 1126748(1126274), Delay 80446 ms, IGT 15:38:30.943, RTA 98:24:15.598-98:25:36.044
Tick 1126749(1126275), Delay 19 ms, IGT 15:38:30.993, RTA 98:25:36.044-98:25:36.063
Tick 1126785(1126311), Delay 7420 ms, IGT 15:38:32.793, RTA 98:25:37.813-98:25:45.233
Tick 1126914(1126440), Delay 55 ms, IGT 15:38:39.243, RTA 98:25:51.633-98:25:51.688
Tick 1127123(1126649), Delay 63 ms, IGT 15:38:49.693, RTA 98:26:02.087-98:26:02.150
Tick 1127124(1126650), Delay 38 ms, IGT 15:38:49.743, RTA 98:26:02.150-98:26:02.188
Tick 1127130(1126656), Delay 56 ms, IGT 15:38:50.043, RTA 98:26:02.433-98:26:02.489
Tick 1127131(1126657), Delay 45 ms, IGT 15:38:50.093, RTA 98:26:02.489-98:26:02.534
Tick 1127374(1126900), Delay 45 ms, IGT 15:39:02.243, RTA 98:26:14.639-98:26:14.684
Tick 1127375(1126901), Delay 76 ms, IGT 15:39:02.293, RTA 98:26:14.684-98:26:14.760
Tick 1127376(1126902), Delay 25 ms, IGT 15:39:02.343, RTA 98:26:14.760-98:26:14.785
Tick 1127410(1126936), Delay 45 ms, IGT 15:39:04.043, RTA 98:26:16.437-98:26:16.482
Tick 1127428(1126954), Delay 58462 ms, IGT 15:39:04.943, RTA 98:26:17.336-98:27:15.798
Tick 1127524(1127050), Delay 45 ms, IGT 15:39:09.743, RTA 98:27:20.549-98:27:20.594
Tick 1127776(1127301), Delay 423 ms, IGT 15:39:22.293, RTA 98:27:33.148-98:27:33.571
Tick 1127777(1127301), Delay 1730 ms, IGT 15:39:22.293, RTA 98:27:33.571-98:27:35.301
Tick 1127778(1127301), Delay 43 ms, IGT 15:39:22.293, RTA 98:27:35.301-98:27:35.344, due world load
Tick 1127795(1127318), Delay 111 ms, IGT 15:39:23.135, RTA 98:27:36.140-98:27:36.251
Tick 1127796(1127319), Delay 1 ms, IGT 15:39:23.185, RTA 98:27:36.251-98:27:36.252
Tick 1127797(1127320), Delay 38 ms, IGT 15:39:23.235, RTA 98:27:36.252-98:27:36.290
Tick 1127810(1127333), Delay 118 ms, IGT 15:39:23.885, RTA 98:27:36.892-98:27:37.010
Tick 1127811(1127334), Delay 0 ms, IGT 15:39:23.935, RTA 98:27:37.010-98:27:37.010
Tick 1127812(1127335), Delay 31 ms, IGT 15:39:23.985, RTA 98:27:37.010-98:27:37.041
Tick 1127848(1127371), Delay 114 ms, IGT 15:39:25.785, RTA 98:27:38.791-98:27:38.905
Tick 1127849(1127372), Delay 1 ms, IGT 15:39:25.835, RTA 98:27:38.905-98:27:38.906
Tick 1127850(1127373), Delay 33 ms, IGT 15:39:25.885, RTA 98:27:38.906-98:27:38.939
Tick 1127874(1127397), Delay 45 ms, IGT 15:39:27.085, RTA 98:27:40.093-98:27:40.138
Tick 1127902(1127425), Delay 68 ms, IGT 15:39:28.485, RTA 98:27:41.490-98:27:41.558
Tick 1127903(1127426), Delay 33 ms, IGT 15:39:28.535, RTA 98:27:41.558-98:27:41.591
Tick 1128038(1127561), Delay 55 ms, IGT 15:39:35.285, RTA 98:27:48.292-98:27:48.347
Tick 1128039(1127562), Delay 45 ms, IGT 15:39:35.335, RTA 98:27:48.347-98:27:48.392
Tick 1128267(1127790), Delay 74 ms, IGT 15:39:46.735, RTA 98:27:59.741-98:27:59.815
Tick 1128268(1127791), Delay 24 ms, IGT 15:39:46.785, RTA 98:27:59.815-98:27:59.839
Tick 1128417(1127940), Delay 102 ms, IGT 15:39:54.235, RTA 98:28:07.242-98:28:07.344
Tick 1128418(1127941), Delay 1 ms, IGT 15:39:54.285, RTA 98:28:07.344-98:28:07.345
Tick 1128419(1127942), Delay 45 ms, IGT 15:39:54.335, RTA 98:28:07.345-98:28:07.390
Tick 1128456(1127979), Delay 110 ms, IGT 15:39:56.185, RTA 98:28:09.193-98:28:09.303
Tick 1128457(1127980), Delay 0 ms, IGT 15:39:56.235, RTA 98:28:09.303-98:28:09.303
Tick 1128458(1127981), Delay 38 ms, IGT 15:39:56.285, RTA 98:28:09.303-98:28:09.341
Tick 1128522(1128045), Delay 58 ms, IGT 15:39:59.485, RTA 98:28:12.489-98:28:12.547
Tick 1128555(1128078), Delay 59 ms, IGT 15:40:01.135, RTA 98:28:14.141-98:28:14.200
Tick 1128556(1128079), Delay 42 ms, IGT 15:40:01.185, RTA 98:28:14.200-98:28:14.242
Tick 1128818(1128341), Delay 66 ms, IGT 15:40:14.285, RTA 98:28:27.289-98:28:27.355
Tick 1128819(1128342), Delay 37 ms, IGT 15:40:14.335, RTA 98:28:27.355-98:28:27.392
Tick 1128843(1128366), Delay 79 ms, IGT 15:40:15.535, RTA 98:28:28.540-98:28:28.619
Tick 1128844(1128367), Delay 36 ms, IGT 15:40:15.585, RTA 98:28:28.619-98:28:28.655
Tick 1128845(1128368), Delay 35 ms, IGT 15:40:15.635, RTA 98:28:28.655-98:28:28.690
Tick 1128893(1128416), Delay 61 ms, IGT 15:40:18.035, RTA 98:28:31.041-98:28:31.102
Tick 1128894(1128417), Delay 38 ms, IGT 15:40:18.085, RTA 98:28:31.102-98:28:31.140
Tick 1128909(1128432), Delay 45 ms, IGT 15:40:18.835, RTA 98:28:31.843-98:28:31.888
Tick 1128941(1128464), Delay 97 ms, IGT 15:40:20.435, RTA 98:28:33.442-98:28:33.539
Tick 1128942(1128465), Delay 1 ms, IGT 15:40:20.485, RTA 98:28:33.539-98:28:33.540
Tick 1129011(1128534), Delay 69 ms, IGT 15:40:23.935, RTA 98:28:36.941-98:28:37.010
Tick 1129012(1128535), Delay 41 ms, IGT 15:40:23.985, RTA 98:28:37.010-98:28:37.051
Tick 1129013(1128536), Delay 99 ms, IGT 15:40:24.035, RTA 98:28:37.051-98:28:37.150
Tick 1129014(1128537), Delay 0 ms, IGT 15:40:24.085, RTA 98:28:37.150-98:28:37.150
Tick 1129015(1128538), Delay 40 ms, IGT 15:40:24.135, RTA 98:28:37.150-98:28:37.190
Tick 1129048(1128571), Delay 118 ms, IGT 15:40:25.785, RTA 98:28:38.791-98:28:38.909
Tick 1129049(1128572), Delay 0 ms, IGT 15:40:25.835, RTA 98:28:38.909-98:28:38.909
Tick 1129050(1128573), Delay 30 ms, IGT 15:40:25.885, RTA 98:28:38.909-98:28:38.939
Tick 1129061(1128584), Delay 56 ms, IGT 15:40:26.435, RTA 98:28:39.442-98:28:39.498
Tick 1129062(1128585), Delay 76 ms, IGT 15:40:26.485, RTA 98:28:39.498-98:28:39.574
Tick 1129063(1128586), Delay 17 ms, IGT 15:40:26.535, RTA 98:28:39.574-98:28:39.591
Tick 1129299(1128822), Delay 57453 ms, IGT 15:40:38.335, RTA 98:28:51.340-98:29:48.793
Tick 1129418(1128940), Delay 305 ms, IGT 15:40:44.235, RTA 98:29:54.691-98:29:54.996
Tick 1129419(1128940), Delay 1711 ms, IGT 15:40:44.235, RTA 98:29:54.996-98:29:56.707
Tick 1129421(1128941), Delay 35 ms, IGT 15:40:44.273, RTA 98:29:56.754-98:29:56.789
Tick 1129429(1128949), Delay 61 ms, IGT 15:40:44.673, RTA 98:29:57.140-98:29:57.201
Tick 1129430(1128950), Delay 37 ms, IGT 15:40:44.723, RTA 98:29:57.201-98:29:57.238
Tick 1129466(1128986), Delay 55 ms, IGT 15:40:46.523, RTA 98:29:58.987-98:29:59.042
Tick 1129573(1129093), Delay 57 ms, IGT 15:40:51.873, RTA 98:30:04.338-98:30:04.395
Tick 1129574(1129094), Delay 44 ms, IGT 15:40:51.923, RTA 98:30:04.395-98:30:04.439
Tick 1130032(1129552), Delay 112 ms, IGT 15:41:14.823, RTA 98:30:27.288-98:30:27.400
Tick 1130033(1129553), Delay 0 ms, IGT 15:41:14.873, RTA 98:30:27.400-98:30:27.400
Tick 1130034(1129554), Delay 39 ms, IGT 15:41:14.923, RTA 98:30:27.400-98:30:27.439
Tick 1130042(1129562), Delay 51480 ms, IGT 15:41:15.323, RTA 98:30:27.789-98:31:19.269
Tick 1130068(1129587), Delay 330 ms, IGT 15:41:16.573, RTA 98:31:20.515-98:31:20.845
Tick 1130069(1129587), Delay 1597 ms, IGT 15:41:16.573, RTA 98:31:20.845-98:31:22.442
Tick 1130070(1129587), Delay 43 ms, IGT 15:41:16.573, RTA 98:31:22.442-98:31:22.485, due world load
Tick 1130071(1129588), Delay 22 ms, IGT 15:41:16.605, RTA 98:31:22.485-98:31:22.507
Tick 1130099(1129616), Delay 70 ms, IGT 15:41:18.005, RTA 98:31:23.856-98:31:23.926
Tick 1130101(1129618), Delay 31 ms, IGT 15:41:18.105, RTA 98:31:23.976-98:31:24.007
Tick 1130147(1129664), Delay 143 ms, IGT 15:41:20.405, RTA 98:31:26.256-98:31:26.399
Tick 1130148(1129665), Delay 0 ms, IGT 15:41:20.455, RTA 98:31:26.399-98:31:26.399
Tick 1130149(1129666), Delay 7 ms, IGT 15:41:20.505, RTA 98:31:26.399-98:31:26.406
Tick 1130163(1129680), Delay 57 ms, IGT 15:41:21.205, RTA 98:31:27.058-98:31:27.115
Tick 1130164(1129681), Delay 42 ms, IGT 15:41:21.255, RTA 98:31:27.115-98:31:27.157
Tick 1130293(1129810), Delay 55 ms, IGT 15:41:27.705, RTA 98:31:33.558-98:31:33.613
Tick 1130365(1129882), Delay 45 ms, IGT 15:41:31.305, RTA 98:31:37.159-98:31:37.204
Tick 1130392(1129909), Delay 57 ms, IGT 15:41:32.655, RTA 98:31:38.509-98:31:38.566
Tick 1130393(1129910), Delay 42 ms, IGT 15:41:32.705, RTA 98:31:38.566-98:31:38.608
Tick 1130455(1129972), Delay 56 ms, IGT 15:41:35.805, RTA 98:31:41.656-98:31:41.712
Tick 1130678(1130195), Delay 55 ms, IGT 15:41:46.955, RTA 98:31:52.806-98:31:52.861
Tick 1130680(1130197), Delay 79 ms, IGT 15:41:47.055, RTA 98:31:52.907-98:31:52.986
Tick 1130681(1130198), Delay 24 ms, IGT 15:41:47.105, RTA 98:31:52.986-98:31:53.010
Tick 1130803(1130320), Delay 55 ms, IGT 15:41:53.205, RTA 98:31:59.055-98:31:59.110
Tick 1130848(1130365), Delay 56 ms, IGT 15:41:55.455, RTA 98:32:01.306-98:32:01.362
Tick 1130887(1130404), Delay 45 ms, IGT 15:41:57.405, RTA 98:32:03.259-98:32:03.304
Tick 1131204(1130721), Delay 45 ms, IGT 15:42:13.255, RTA 98:32:19.109-98:32:19.154
Tick 1131280(1130797), Delay 56 ms, IGT 15:42:17.055, RTA 98:32:22.907-98:32:22.963
Tick 1131281(1130798), Delay 42 ms, IGT 15:42:17.105, RTA 98:32:22.963-98:32:23.005
Tick 1131555(1131072), Delay 59 ms, IGT 15:42:30.805, RTA 98:32:36.658-98:32:36.717
Tick 1131556(1131073), Delay 39 ms, IGT 15:42:30.855, RTA 98:32:36.717-98:32:36.756
Tick 1131672(1131189), Delay 59 ms, IGT 15:42:36.655, RTA 98:32:42.506-98:32:42.565
Tick 1131673(1131190), Delay 43 ms, IGT 15:42:36.705, RTA 98:32:42.565-98:32:42.608
Tick 1131701(1131218), Delay 63 ms, IGT 15:42:38.105, RTA 98:32:43.958-98:32:44.021
Tick 1131702(1131219), Delay 34 ms, IGT 15:42:38.155, RTA 98:32:44.021-98:32:44.055
Tick 1131791(1131308), Delay 59 ms, IGT 15:42:42.605, RTA 98:32:48.457-98:32:48.516
Tick 1131792(1131309), Delay 43 ms, IGT 15:42:42.655, RTA 98:32:48.516-98:32:48.559
Tick 1131794(1131311), Delay 42 ms, IGT 15:42:42.755, RTA 98:32:48.613-98:32:48.655
Tick 1131944(1131461), Delay 66 ms, IGT 15:42:50.255, RTA 98:32:56.107-98:32:56.173
Tick 1131945(1131462), Delay 36 ms, IGT 15:42:50.305, RTA 98:32:56.173-98:32:56.209
Tick 1131990(1131507), Delay 45 ms, IGT 15:42:52.555, RTA 98:32:58.409-98:32:58.454
Tick 1132060(1131577), Delay 61 ms, IGT 15:42:56.055, RTA 98:33:01.908-98:33:01.969
Tick 1132061(1131578), Delay 37 ms, IGT 15:42:56.105, RTA 98:33:01.969-98:33:02.006
Tick 1132118(1131635), Delay 45 ms, IGT 15:42:58.955, RTA 98:33:04.809-98:33:04.854
Tick 1132204(1131721), Delay 55 ms, IGT 15:43:03.255, RTA 98:33:09.107-98:33:09.162
Tick 1132424(1131941), Delay 55 ms, IGT 15:43:14.255, RTA 98:33:20.108-98:33:20.163
Tick 1132545(1132062), Delay 69 ms, IGT 15:43:20.305, RTA 98:33:26.158-98:33:26.227
Tick 1132546(1132063), Delay 37 ms, IGT 15:43:20.355, RTA 98:33:26.227-98:33:26.264
Tick 1132547(1132064), Delay 42 ms, IGT 15:43:20.405, RTA 98:33:26.264-98:33:26.306
Tick 1132690(1132207), Delay 64 ms, IGT 15:43:27.555, RTA 98:33:33.405-98:33:33.469
Tick 1132691(1132208), Delay 38 ms, IGT 15:43:27.605, RTA 98:33:33.469-98:33:33.507
Tick 1132722(1132239), Delay 55 ms, IGT 15:43:29.155, RTA 98:33:35.008-98:33:35.063
Tick 1132862(1132379), Delay 45 ms, IGT 15:43:36.155, RTA 98:33:42.010-98:33:42.055
Tick 1133007(1132524), Delay 55 ms, IGT 15:43:43.405, RTA 98:33:49.256-98:33:49.311
Tick 1133103(1132620), Delay 57 ms, IGT 15:43:48.205, RTA 98:33:54.055-98:33:54.112
Tick 1133104(1132621), Delay 44 ms, IGT 15:43:48.255, RTA 98:33:54.112-98:33:54.156
Tick 1133127(1132644), Delay 56 ms, IGT 15:43:49.405, RTA 98:33:55.255-98:33:55.311
Tick 1133149(1132666), Delay 69 ms, IGT 15:43:50.505, RTA 98:33:56.358-98:33:56.427
Tick 1133150(1132667), Delay 37 ms, IGT 15:43:50.555, RTA 98:33:56.427-98:33:56.464
Tick 1133151(1132668), Delay 66 ms, IGT 15:43:50.605, RTA 98:33:56.464-98:33:56.530
Tick 1133152(1132669), Delay 27 ms, IGT 15:43:50.655, RTA 98:33:56.530-98:33:56.557
Tick 1133181(1132698), Delay 57 ms, IGT 15:43:52.105, RTA 98:33:57.956-98:33:58.013
Tick 1133182(1132699), Delay 42 ms, IGT 15:43:52.155, RTA 98:33:58.013-98:33:58.055
Tick 1133197(1132714), Delay 55 ms, IGT 15:43:52.905, RTA 98:33:58.755-98:33:58.810
Tick 1133249(1132766), Delay 45 ms, IGT 15:43:55.505, RTA 98:34:01.360-98:34:01.405
Tick 1133264(1132781), Delay 56 ms, IGT 15:43:56.255, RTA 98:34:02.105-98:34:02.161
Tick 1133390(1132907), Delay 57 ms, IGT 15:44:02.555, RTA 98:34:08.406-98:34:08.463
Tick 1133391(1132908), Delay 45 ms, IGT 15:44:02.605, RTA 98:34:08.463-98:34:08.508
Tick 1133794(1133311), Delay 157 ms, IGT 15:44:22.755, RTA 98:34:28.608-98:34:28.765
Tick 1133795(1133312), Delay 4 ms, IGT 15:44:22.805, RTA 98:34:28.765-98:34:28.769
Tick 1133796(1133313), Delay 0 ms, IGT 15:44:22.855, RTA 98:34:28.769-98:34:28.769
Tick 1133797(1133314), Delay 38 ms, IGT 15:44:22.905, RTA 98:34:28.769-98:34:28.807
Tick 1133863(1133380), Delay 139 ms, IGT 15:44:26.205, RTA 98:34:32.056-98:34:32.195
